
SPEAKER 1	0:35:32	0:35:36
SPEAKER 3	0:35:36	0:35:38
SPEAKER 1	0:35:38	0:35:39
SPEAKER 2	0:35:39	0:35:40
SPEAKER 1	0:35:40	0:35:41
SPEAKER 2	0:35:41	0:35:42
SPEAKER 3	0:35:42	0:35:50
SPEAKER 2	0:35:50	0:35:57
SPEAKER 3	0:35:57	0:35:59
SPEAKER 2	0:35:59	0:36:00
SPEAKER 3	0:36:00	0:36:08
SPEAKER 1	0:36:08	0:36:10
SPEAKER 2	0:36:10	0:36:25
SPEAKER 1	0:36:25	0:36:26
SPEAKER 2	0:36:26	0:37:04
SPEAKER 1	0:37:04	0:37:05
SPEAKER 2	0:37:05	0:37:07
SPEAKER 1	0:37:07	0:37:08
SPEAKER 2	0:37:08	0:37:16
SPEAKER 3	0:37:16	0:37:18
SPEAKER 1	0:37:18	0:37:21
SPEAKER 3	0:37:21	0:37:22
SPEAKER 1	0:37:22	0:37:23
SPEAKER 2	0:37:23	0:37:32
SPEAKER 1	0:37:32	0:37:33
SPEAKER 2	0:37:33	0:37:38
SPEAKER 3	0:37:38	0:37:57
SPEAKER 2	0:37:57	0:38:27
SPEAKER 1	0:38:27	0:38:28
SPEAKER 2	0:38:28	0:39:13
SPEAKER 1	0:39:13	0:39:14
SPEAKER 3	0:39:14	0:39:29
SPEAKER 2	0:39:29	0:39:30
SPEAKER 1	0:39:30	0:39:32
SPEAKER 2	0:39:32	0:39:33
SPEAKER 1	0:39:33	0:39:34
SPEAKER 3	0:39:34	0:39:41
SPEAKER 2	0:39:41	0:40:13
SPEAKER 3	0:40:13	0:40:14
SPEAKER 1	0:40:14	0:40:16
SPEAKER 2	0:40:16	0:40:43
SPEAKER 1	0:40:43	0:40:44
SPEAKER 2	0:40:44	0:40:45
SPEAKER 1	0:40:45	0:40:46
SPEAKER 2	0:40:46	0:41:01
SPEAKER 1	0:41:01	0:41:03
SPEAKER 2	0:41:03	0:41:09
SPEAKER 3	0:41:09	0:41:12
SPEAKER 1	0:41:12	0:41:14
SPEAKER 2	0:41:14	0:41:22
SPEAKER 1	0:41:22	0:41:23
SPEAKER 2	0:41:23	0:41:25
SPEAKER 1	0:41:25	0:41:28
SPEAKER 2	0:41:28	0:41:36
SPEAKER 1	0:41:36	0:41:38
SPEAKER 3	0:41:38	0:41:40
SPEAKER 2	0:41:40	0:41:54
SPEAKER 3	0:41:54	0:41:55
SPEAKER 2	0:41:55	0:41:57
SPEAKER 3	0:41:57	0:41:58
SPEAKER 2	0:41:58	0:42:35
SPEAKER 3	0:42:35	0:42:36
SPEAKER 2	0:42:36	0:42:41
SPEAKER 1	0:42:41	0:42:42
SPEAKER 2	0:42:42	0:43:01
SPEAKER 3	0:43:01	0:43:08
SPEAKER 1	0:43:08	0:43:09
SPEAKER 2	0:43:09	0:43:26
SPEAKER 3	0:43:26	0:43:28
SPEAKER 1	0:43:28	0:43:29
SPEAKER 2	0:43:29	0:43:32
SPEAKER 1	0:43:32	0:43:33
SPEAKER 2	0:43:33	0:43:36
SPEAKER 3	0:43:36	0:43:40
SPEAKER 1	0:43:40	0:43:42
SPEAKER 2	0:43:42	0:43:46
SPEAKER 1	0:43:46	0:43:48
SPEAKER 2	0:43:48	0:43:54
SPEAKER 3	0:43:54	0:43:55
SPEAKER 2	0:43:55	0:44:02
SPEAKER 3	0:44:02	0:44:05
SPEAKER 2	0:44:05	0:44:07
SPEAKER 1	0:44:07	0:44:08
SPEAKER 3	0:44:08	0:44:17
SPEAKER 1	0:44:17	0:44:23
SPEAKER 2	0:44:23	0:44:42
SPEAKER 1	0:44:42	0:44:43
SPEAKER 2	0:44:43	0:44:51
SPEAKER 1	0:44:51	0:44:52
SPEAKER 2	0:44:52	0:44:56
SPEAKER 1	0:44:56	0:44:57
SPEAKER 2	0:44:57	0:44:58
SPEAKER 1	0:44:58	0:45:00
SPEAKER 2	0:45:00	0:45:07
SPEAKER 1	0:45:07	0:45:10
SPEAKER 2	0:45:10	0:45:12
SPEAKER 1	0:45:12	0:45:17
SPEAKER 3	0:45:17	0:45:36
SPEAKER 2	0:45:36	0:45:38
SPEAKER 1	0:45:38	0:45:39
SPEAKER 2	0:45:39	0:46:18
SPEAKER 1	0:46:18	0:46:19
SPEAKER 2	0:46:19	0:46:44
SPEAKER 3	0:46:44	0:46:47
SPEAKER 2	0:46:47	0:46:50
SPEAKER 1	0:46:50	0:46:51
SPEAKER 2	0:46:51	0:46:55
SPEAKER 3	0:46:55	0:46:56
SPEAKER 1	0:46:56	0:46:57
SPEAKER 2	0:46:57	0:47:03
SPEAKER 1	0:47:03	0:47:05
SPEAKER 3	0:47:05	0:47:07
SPEAKER 1	0:47:07	0:47:08
SPEAKER 2	0:47:08	0:47:36
SPEAKER 1	0:47:36	0:47:38
SPEAKER 3	0:47:38	0:47:42
SPEAKER 1	0:47:42	0:47:43
SPEAKER 2	0:47:43	0:47:45
SPEAKER 1	0:47:45	0:47:46
SPEAKER 3	0:47:46	0:47:49
SPEAKER 1	0:47:49	0:47:50
SPEAKER 2	0:47:50	0:47:53
SPEAKER 3	0:47:53	0:48:02
SPEAKER 1	0:48:02	0:48:04
SPEAKER 2	0:48:04	0:48:09
SPEAKER 1	0:48:09	0:48:11
SPEAKER 2	0:48:11	0:48:27
SPEAKER 3	0:48:27	0:48:31
SPEAKER 2	0:48:31	0:48:38
SPEAKER 1	0:48:38	0:48:39
SPEAKER 2	0:48:39	0:48:41
SPEAKER 3	0:48:41	0:48:43
SPEAKER 2	0:48:43	0:48:50
SPEAKER 3	0:48:50	0:48:53
SPEAKER 2	0:48:53	0:49:16
SPEAKER 3	0:49:16	0:49:38
SPEAKER 2	0:49:38	0:50:32
SPEAKER 3	0:50:32	0:50:34
SPEAKER 1	0:50:34	0:50:35
SPEAKER 2	0:50:35	0:51:05
SPEAKER 1	0:51:05	0:51:06
SPEAKER 3	0:51:06	0:51:07
SPEAKER 2	0:51:07	0:51:22
SPEAKER 1	0:51:22	0:51:24
SPEAKER 2	0:51:24	0:51:45
SPEAKER 1	0:51:45	0:51:51
SPEAKER 2	0:51:51	0:52:25
SPEAKER 1	0:52:25	0:52:26
SPEAKER 2	0:52:26	0:52:37
SPEAKER 1	0:52:37	0:52:39
SPEAKER 3	0:52:39	0:52:40
SPEAKER 1	0:52:40	0:52:41
SPEAKER 2	0:52:41	0:52:45
SPEAKER 3	0:52:45	0:52:49
SPEAKER 1	0:52:49	0:52:50
SPEAKER 2	0:52:50	0:53:04
SPEAKER 1	0:53:04	0:53:07
SPEAKER 3	0:53:07	0:53:10
SPEAKER 1	0:53:10	0:53:11
SPEAKER 3	0:53:11	0:53:14
SPEAKER 1	0:53:14	0:53:15
SPEAKER 2	0:53:15	0:53:20
SPEAKER 1	0:53:20	0:53:22
SPEAKER 3	0:53:22	0:53:23
SPEAKER 1	0:53:23	0:53:24
SPEAKER 2	0:53:24	0:53:29
SPEAKER 1	0:53:29	0:53:32
SPEAKER 2	0:53:32	0:53:35
SPEAKER 1	0:53:35	0:53:41
SPEAKER 2	0:53:41	0:53:43
SPEAKER 1	0:53:43	0:53:45
SPEAKER 2	0:53:45	0:53:47
SPEAKER 1	0:53:47	0:53:48
SPEAKER 2	0:53:48	0:53:50
SPEAKER 1	0:53:50	0:53:51
SPEAKER 2	0:53:51	0:53:59
SPEAKER 3	0:53:59	0:54:01
SPEAKER 1	0:54:01	0:54:02
SPEAKER 3	0:54:02	0:54:05
SPEAKER 1	0:54:05	0:54:07
SPEAKER 2	0:54:07	0:54:17
SPEAKER 1	0:54:17	0:54:22
SPEAKER 2	0:54:22	0:54:37
SPEAKER 1	0:54:37	0:54:40
SPEAKER 3	0:54:40	0:54:45
SPEAKER 2	0:54:45	0:54:46
SPEAKER 3	0:54:46	0:54:48
SPEAKER 2	0:54:48	0:54:53
SPEAKER 1	0:54:53	0:54:54
SPEAKER 3	0:54:54	0:54:57
SPEAKER 2	0:54:57	0:55:07
SPEAKER 1	0:55:07	0:55:09
SPEAKER 3	0:55:09	0:55:11
SPEAKER 1	0:55:11	0:55:14
SPEAKER 2	0:55:15	0:55:28
SPEAKER 1	0:55:28	0:55:29
SPEAKER 2	0:55:29	0:55:30
SPEAKER 1	0:55:30	0:55:31
SPEAKER 2	0:55:31	0:55:35
SPEAKER 1	0:55:35	0:55:36
SPEAKER 2	0:55:36	0:55:38
SPEAKER 1	0:55:38	0:55:41
SPEAKER 3	0:55:41	0:55:45
SPEAKER 2	0:55:45	0:55:57
SPEAKER 1	0:55:57	0:55:58
SPEAKER 3	0:55:58	0:56:02
SPEAKER 1	0:56:02	0:56:04
SPEAKER 2	0:56:04	0:56:06
SPEAKER 1	0:56:06	0:56:08
SPEAKER 2	0:56:08	0:56:10
SPEAKER 1	0:56:10	0:56:11
SPEAKER 3	0:56:11	0:56:26
SPEAKER 1	0:56:26	0:56:28
SPEAKER 2	0:56:28	0:56:31
SPEAKER 1	0:56:31	0:56:32
SPEAKER 2	0:56:32	0:56:58
SPEAKER 1	0:56:58	0:57:01
SPEAKER 2	0:57:01	0:57:08
SPEAKER 1	0:57:08	0:57:09
SPEAKER 2	0:57:09	0:57:10
SPEAKER 3	0:57:10	0:57:11
SPEAKER 1	0:57:11	0:57:12
SPEAKER 2	0:57:12	0:57:18
SPEAKER 1	0:57:18	0:57:20
SPEAKER 2	0:57:20	0:57:41
SPEAKER 3	0:57:41	0:57:43
SPEAKER 2	0:57:43	0:57:50
SPEAKER 1	0:57:50	0:57:51
SPEAKER 3	0:57:51	0:57:53
SPEAKER 1	0:57:53	0:57:58
SPEAKER 2	0:57:58	0:58:18
SPEAKER 3	0:58:18	0:58:24
SPEAKER 1	0:58:24	0:58:30
SPEAKER 2	0:58:30	0:58:39
SPEAKER 3	0:58:39	0:58:44
SPEAKER 1	0:58:44	0:58:45
SPEAKER 2	0:58:45	1:00:23
SPEAKER 3	1:00:23	1:00:26
SPEAKER 2	1:00:26	1:00:36
SPEAKER 1	1:00:36	1:00:38
SPEAKER 2	1:00:38	1:00:45
SPEAKER 3	1:00:45	1:01:03
SPEAKER 1	1:01:03	1:01:04
SPEAKER 2	1:01:04	1:01:43
SPEAKER 1	1:01:43	1:01:44
SPEAKER 2	1:01:44	1:01:55
SPEAKER 1	1:01:55	1:01:56
SPEAKER 2	1:01:56	1:02:55
SPEAKER 3	1:02:55	1:03:03
SPEAKER 2	1:03:03	1:03:12
SPEAKER 1	1:03:12	1:03:14
SPEAKER 2	1:03:14	1:03:17
SPEAKER 1	1:03:17	1:03:18
SPEAKER 2	1:03:18	1:03:26
SPEAKER 1	1:03:26	1:03:27
SPEAKER 2	1:03:27	1:03:58
SPEAKER 1	1:03:58	1:04:00
SPEAKER 2	1:04:00	1:04:19
SPEAKER 1	1:04:19	1:04:20
SPEAKER 2	1:04:20	1:04:27
SPEAKER 1	1:04:27	1:04:29
SPEAKER 2	1:04:29	1:04:39
SPEAKER 3	1:04:39	1:04:53
SPEAKER 2	1:04:53	1:05:02
SPEAKER 1	1:05:02	1:05:04
SPEAKER 2	1:05:04	1:05:05
SPEAKER 1	1:05:05	1:05:06
SPEAKER 2	1:05:06	1:05:07
SPEAKER 1	1:05:07	1:05:08
SPEAKER 2	1:05:08	1:05:15
SPEAKER 1	1:05:15	1:05:16
SPEAKER 2	1:05:16	1:05:44
SPEAKER 3	1:05:44	1:05:48
SPEAKER 2	1:05:48	1:06:30
SPEAKER 3	1:06:30	1:06:37
SPEAKER 1	1:06:37	1:06:41
SPEAKER 2	1:06:41	1:07:17
SPEAKER 1	1:07:17	1:07:18
SPEAKER 2	1:07:18	1:07:49
SPEAKER 1	1:07:49	1:07:51
SPEAKER 3	1:07:51	1:07:58
SPEAKER 1	1:07:58	1:07:59
SPEAKER 2	1:07:59	1:08:38
SPEAKER 3	1:08:38	1:08:55
SPEAKER 1	1:08:55	1:08:56
SPEAKER 3	1:08:56	1:08:57
SPEAKER 2	1:08:57	1:09:40
SPEAKER 3	1:09:40	1:09:56
SPEAKER 2	1:09:56	1:11:00
SPEAKER 1	1:11:00	1:11:03
SPEAKER 3	1:11:03	1:11:18
SPEAKER 2	1:11:18	1:11:46
SPEAKER 1	1:11:46	1:11:48
SPEAKER 2	1:11:48	1:11:54
SPEAKER 1	1:11:54	1:11:55
SPEAKER 2	1:11:55	1:12:13
SPEAKER 3	1:12:13	1:12:27
SPEAKER 2	1:12:27	1:12:47
SPEAKER 3	1:12:47	1:12:49
SPEAKER 1	1:12:49	1:12:51
SPEAKER 3	1:12:51	1:12:58
SPEAKER 1	1:12:58	1:12:59
SPEAKER 2	1:12:59	1:13:00
SPEAKER 1	1:13:00	1:13:01
SPEAKER 2	1:13:01	1:14:03
SPEAKER 3	1:14:03	1:14:07
SPEAKER 1	1:14:07	1:14:08
SPEAKER 2	1:14:08	1:15:31
SPEAKER 1	1:15:31	1:15:32
SPEAKER 3	1:15:32	1:15:47
SPEAKER 1	1:15:47	1:15:48
SPEAKER 2	1:15:48	1:16:30
SPEAKER 3	1:16:30	1:16:46
SPEAKER 2	1:16:46	1:16:49
SPEAKER 1	1:16:49	1:16:50
SPEAKER 2	1:16:50	1:17:02
SPEAKER 3	1:17:02	1:17:04
SPEAKER 2	1:17:04	1:17:05
SPEAKER 1	1:17:05	1:17:07
SPEAKER 3	1:17:07	1:17:19
SPEAKER 2	1:17:19	1:17:57
SPEAKER 3	1:17:57	1:17:59
SPEAKER 1	1:17:59	1:18:01
SPEAKER 3	1:18:01	1:18:05
SPEAKER 1	1:18:05	1:18:06
