
SPEAKER 2	0:21:44	0:21:46
SPEAKER 1	0:21:46	0:21:49
SPEAKER 2	0:21:49	0:21:52
SPEAKER 1	0:21:54	0:22:14
SPEAKER 2	0:22:14	0:22:38
SPEAKER 1	0:22:39	0:22:40
SPEAKER 2	0:22:40	0:22:52
SPEAKER 1	0:22:54	0:22:54
SPEAKER 2	0:22:54	0:23:04
SPEAKER 1	0:23:05	0:23:06
SPEAKER 2	0:23:06	0:23:12
SPEAKER 1	0:23:14	0:23:14
SPEAKER 2	0:23:14	0:23:34
SPEAKER 1	0:23:35	0:24:21
SPEAKER 2	0:24:22	0:24:38
SPEAKER 1	0:24:38	0:24:39
SPEAKER 2	0:24:39	0:25:28
SPEAKER 1	0:25:32	0:26:04
SPEAKER 2	0:26:06	0:26:18
SPEAKER 1	0:26:19	0:26:19
SPEAKER 2	0:26:19	0:26:24
SPEAKER 1	0:26:26	0:26:26
SPEAKER 2	0:26:27	0:26:38
SPEAKER 1	0:26:38	0:26:39
SPEAKER 2	0:26:39	0:27:21
SPEAKER 1	0:27:23	0:28:13
SPEAKER 2	0:28:13	0:28:14
SPEAKER 1	0:28:15	0:28:21
SPEAKER 2	0:28:23	0:29:05
SPEAKER 3	0:29:06	0:29:50
SPEAKER 2	0:29:51	0:29:53
SPEAKER 3	0:29:56	0:30:02
SPEAKER 2	0:30:04	0:30:07
SPEAKER 3	0:30:09	0:30:11
SPEAKER 1	0:30:11	0:30:13
SPEAKER 2	0:30:13	0:30:15
SPEAKER 3	0:30:15	0:30:18
SPEAKER 2	0:30:19	0:30:21
SPEAKER 1	0:30:22	0:30:24
SPEAKER 3	0:30:24	0:30:26
SPEAKER 2	0:30:27	0:30:28
SPEAKER 1	0:30:29	0:30:29
SPEAKER 3	0:30:30	0:30:32
SPEAKER 2	0:30:32	0:30:33
SPEAKER 3	0:30:34	0:30:36
SPEAKER 1	0:30:36	0:30:36
SPEAKER 3	0:30:39	0:30:41
SPEAKER 2	0:30:41	0:30:52
SPEAKER 1	0:30:52	0:30:54
SPEAKER 2	0:30:54	0:30:58
SPEAKER 1	0:30:58	0:30:58
SPEAKER 2	0:30:59	0:31:32
SPEAKER 1	0:31:32	0:31:33
