
SPEAKER 1	0:14:37	0:14:42
SPEAKER 3	0:14:42	0:14:43
SPEAKER 1	0:14:43	0:14:44
SPEAKER 3	0:14:44	0:14:54
SPEAKER 1	0:14:55	0:14:57
SPEAKER 2	0:14:57	0:14:57
SPEAKER 1	0:14:58	0:15:01
SPEAKER 2	0:15:02	0:15:02
SPEAKER 3	0:15:02	0:15:12
SPEAKER 2	0:15:12	0:15:13
SPEAKER 1	0:15:13	0:15:23
SPEAKER 2	0:15:23	0:15:23
SPEAKER 1	0:15:24	0:15:35
SPEAKER 3	0:15:36	0:15:37
SPEAKER 1	0:15:37	0:15:38
SPEAKER 2	0:15:38	0:15:39
SPEAKER 3	0:15:39	0:15:42
SPEAKER 1	0:15:42	0:15:43
SPEAKER 3	0:15:43	0:15:45
SPEAKER 1	0:15:46	0:15:47
SPEAKER 3	0:15:47	0:15:48
SPEAKER 1	0:15:48	0:15:50
SPEAKER 3	0:15:51	0:15:51
SPEAKER 2	0:15:51	0:15:54
SPEAKER 3	0:15:54	0:16:00
SPEAKER 1	0:16:01	0:16:02
SPEAKER 2	0:16:02	0:16:03
SPEAKER 3	0:16:03	0:16:04
SPEAKER 2	0:16:04	0:16:05
SPEAKER 3	0:16:05	0:16:06
SPEAKER 2	0:16:06	0:16:10
SPEAKER 3	0:16:10	0:16:13
SPEAKER 2	0:16:13	0:16:14
SPEAKER 1	0:16:15	0:16:16
SPEAKER 2	0:16:16	0:16:16
SPEAKER 1	0:16:17	0:16:17
SPEAKER 3	0:16:17	0:16:18
SPEAKER 1	0:16:18	0:16:19
SPEAKER 3	0:16:20	0:16:21
SPEAKER 1	0:16:21	0:16:22
SPEAKER 3	0:16:22	0:16:23
SPEAKER 2	0:16:24	0:16:24
SPEAKER 1	0:16:24	0:16:26
SPEAKER 2	0:16:26	0:16:26
SPEAKER 1	0:16:26	0:16:28
SPEAKER 3	0:16:30	0:16:31
SPEAKER 1	0:16:31	0:16:39
SPEAKER 2	0:16:39	0:16:39
SPEAKER 1	0:16:40	0:16:40
SPEAKER 3	0:16:40	0:16:41
SPEAKER 1	0:16:41	0:16:42
SPEAKER 3	0:16:42	0:16:43
SPEAKER 2	0:16:43	0:16:45
SPEAKER 3	0:16:45	0:16:47
SPEAKER 2	0:16:50	0:16:50
SPEAKER 3	0:16:50	0:16:51
SPEAKER 1	0:16:51	0:16:52
SPEAKER 3	0:16:52	0:16:54
SPEAKER 1	0:16:54	0:17:04
SPEAKER 3	0:17:05	0:17:06
SPEAKER 1	0:17:06	0:17:08
SPEAKER 3	0:17:08	0:17:11
SPEAKER 1	0:17:12	0:17:12
SPEAKER 2	0:17:13	0:17:14
SPEAKER 1	0:17:14	0:17:15
SPEAKER 3	0:17:16	0:17:20
SPEAKER 1	0:17:21	0:17:22
SPEAKER 3	0:17:22	0:17:38
SPEAKER 1	0:17:39	0:18:38
SPEAKER 3	0:18:38	0:18:39
SPEAKER 1	0:18:39	0:18:39
SPEAKER 3	0:18:40	0:18:46
SPEAKER 1	0:18:46	0:18:47
SPEAKER 2	0:18:48	0:18:48
SPEAKER 3	0:18:49	0:18:51
SPEAKER 1	0:18:51	0:18:54
SPEAKER 3	0:18:54	0:18:56
SPEAKER 1	0:18:56	0:18:58
SPEAKER 2	0:18:58	0:18:58
SPEAKER 3	0:18:58	0:19:00
SPEAKER 1	0:19:00	0:19:03
SPEAKER 3	0:19:04	0:19:05
SPEAKER 2	0:19:05	0:19:05
SPEAKER 3	0:19:05	0:19:07
SPEAKER 1	0:19:07	0:19:08
SPEAKER 3	0:19:08	0:19:09
SPEAKER 1	0:19:09	0:19:10
SPEAKER 3	0:19:10	0:19:11
SPEAKER 1	0:19:11	0:19:12
SPEAKER 3	0:19:12	0:19:13
SPEAKER 1	0:19:13	0:19:13
SPEAKER 2	0:19:13	0:19:14
SPEAKER 1	0:19:14	0:19:15
SPEAKER 2	0:19:16	0:19:16
SPEAKER 3	0:19:17	0:19:21
SPEAKER 2	0:19:23	0:19:23
SPEAKER 3	0:19:24	0:19:26
SPEAKER 2	0:19:27	0:19:28
SPEAKER 1	0:19:28	0:19:28
SPEAKER 3	0:19:28	0:19:29
SPEAKER 1	0:19:29	0:19:30
SPEAKER 3	0:19:30	0:19:31
SPEAKER 1	0:19:31	0:19:32
SPEAKER 3	0:19:32	0:19:33
SPEAKER 1	0:19:33	0:19:37
SPEAKER 3	0:19:38	0:19:39
SPEAKER 2	0:19:39	0:19:40
SPEAKER 3	0:19:40	0:19:41
SPEAKER 1	0:19:41	0:19:42
SPEAKER 3	0:19:42	0:19:42
SPEAKER 1	0:19:43	0:19:44
SPEAKER 3	0:19:44	0:19:46
SPEAKER 1	0:19:46	0:19:46
SPEAKER 2	0:19:47	0:19:47
SPEAKER 3	0:19:48	0:19:49
SPEAKER 1	0:19:49	0:19:50
SPEAKER 2	0:19:50	0:19:51
SPEAKER 3	0:19:52	0:19:58
SPEAKER 2	0:20:00	0:20:01
SPEAKER 3	0:20:01	0:20:07
SPEAKER 2	0:20:07	0:20:10
SPEAKER 3	0:20:10	0:20:24
SPEAKER 2	0:20:25	0:20:26
SPEAKER 3	0:20:26	0:20:29
SPEAKER 2	0:20:31	0:20:31
SPEAKER 3	0:20:31	0:20:39
SPEAKER 2	0:20:39	0:20:39
SPEAKER 1	0:20:39	0:20:40
SPEAKER 2	0:20:40	0:20:40
SPEAKER 1	0:20:40	0:20:45
SPEAKER 3	0:20:46	0:20:48
SPEAKER 2	0:20:49	0:20:50
SPEAKER 1	0:20:50	0:20:55
SPEAKER 3	0:20:55	0:20:57
SPEAKER 1	0:20:57	0:21:25
SPEAKER 2	0:21:26	0:21:28
SPEAKER 1	0:21:29	0:21:31
SPEAKER 2	0:21:31	0:21:31
SPEAKER 1	0:21:32	0:21:33
SPEAKER 2	0:21:33	0:21:33
SPEAKER 1	0:21:34	0:21:35
SPEAKER 2	0:21:36	0:21:36
SPEAKER 1	0:21:37	0:21:39
SPEAKER 3	0:21:39	0:21:39
SPEAKER 2	0:21:39	0:21:40
SPEAKER 3	0:21:40	0:21:50
SPEAKER 1	0:21:50	0:21:50
SPEAKER 2	0:21:51	0:21:51
SPEAKER 1	0:21:51	0:21:51
SPEAKER 3	0:21:52	0:21:53
SPEAKER 1	0:21:54	0:22:00
SPEAKER 2	0:22:01	0:22:01
SPEAKER 3	0:22:01	0:22:02
SPEAKER 1	0:22:02	0:22:03
SPEAKER 3	0:22:03	0:22:04
SPEAKER 1	0:22:04	0:22:05
SPEAKER 3	0:22:05	0:22:06
SPEAKER 1	0:22:06	0:22:06
SPEAKER 2	0:22:06	0:22:08
SPEAKER 3	0:22:09	0:22:10
SPEAKER 2	0:22:10	0:22:13
SPEAKER 3	0:22:13	0:22:16
SPEAKER 1	0:22:16	0:22:17
SPEAKER 3	0:22:17	0:22:17
SPEAKER 1	0:22:17	0:22:18
SPEAKER 3	0:22:18	0:22:20
SPEAKER 2	0:22:21	0:22:21
SPEAKER 3	0:22:22	0:22:30
SPEAKER 2	0:22:30	0:22:30
SPEAKER 1	0:22:31	0:22:32
SPEAKER 3	0:22:32	0:22:33
SPEAKER 1	0:22:34	0:22:34
SPEAKER 3	0:22:34	0:22:35
SPEAKER 1	0:22:36	0:22:36
SPEAKER 3	0:22:37	0:22:39
SPEAKER 2	0:22:40	0:22:43
SPEAKER 3	0:22:44	0:22:45
SPEAKER 1	0:22:45	0:22:45
SPEAKER 3	0:22:45	0:22:54
SPEAKER 2	0:22:54	0:22:55
SPEAKER 1	0:22:55	0:22:56
SPEAKER 3	0:22:56	0:22:56
SPEAKER 2	0:22:56	0:22:57
SPEAKER 1	0:22:58	0:22:58
SPEAKER 3	0:22:58	0:23:04
SPEAKER 1	0:23:04	0:23:04
SPEAKER 3	0:23:05	0:23:07
SPEAKER 1	0:23:07	0:23:11
SPEAKER 3	0:23:12	0:23:16
SPEAKER 1	0:23:17	0:23:18
SPEAKER 3	0:23:18	0:23:21
SPEAKER 1	0:23:21	0:23:21
SPEAKER 3	0:23:21	0:23:22
SPEAKER 1	0:23:22	0:23:25
SPEAKER 2	0:23:25	0:23:25
SPEAKER 3	0:23:25	0:23:29
SPEAKER 2	0:23:29	0:23:29
SPEAKER 3	0:23:29	0:23:31
SPEAKER 1	0:23:31	0:23:32
SPEAKER 3	0:23:32	0:23:37
SPEAKER 2	0:23:37	0:23:37
SPEAKER 3	0:23:37	0:23:39
SPEAKER 1	0:23:39	0:23:40
SPEAKER 3	0:23:40	0:23:41
SPEAKER 2	0:23:41	0:23:43
SPEAKER 1	0:23:44	0:23:44
SPEAKER 3	0:23:44	0:23:46
SPEAKER 1	0:23:46	0:23:47
SPEAKER 2	0:23:47	0:23:47
SPEAKER 1	0:23:47	0:23:49
SPEAKER 3	0:23:50	0:23:50
SPEAKER 1	0:23:50	0:23:52
SPEAKER 3	0:23:53	0:23:54
SPEAKER 1	0:23:55	0:23:55
SPEAKER 3	0:23:56	0:23:57
SPEAKER 1	0:23:57	0:23:57
SPEAKER 2	0:23:58	0:23:59
SPEAKER 1	0:23:59	0:24:00
SPEAKER 3	0:24:00	0:24:01
SPEAKER 1	0:24:01	0:24:02
SPEAKER 3	0:24:02	0:24:03
SPEAKER 1	0:24:03	0:24:04
SPEAKER 2	0:24:05	0:24:05
SPEAKER 3	0:24:05	0:24:14
SPEAKER 1	0:24:14	0:24:18
SPEAKER 2	0:24:18	0:24:18
SPEAKER 3	0:24:18	0:24:20
SPEAKER 1	0:24:20	0:24:21
SPEAKER 2	0:24:21	0:24:22
SPEAKER 3	0:24:23	0:24:23
